Datetime,Price
2021-03-24 08:39:00,4945.333333333333
2021-03-24 08:40:00,4945.0
2021-03-24 08:41:00,4946.666666666667
2021-03-24 08:42:00,4948.333333333333
2021-03-24 08:43:00,4950.0
2021-03-24 08:44:00,4940.0
2021-03-24 08:45:00,4930.0
2021-03-24 08:46:00,4931.0
2021-03-24 08:47:00,4927.0
2021-03-24 08:48:00,4923.0
2021-03-24 08:49:00,4921.6
2021-03-24 08:50:00,4920.2
2021-03-24 08:51:00,4918.8
2021-03-24 08:52:00,4917.4
2021-03-24 08:53:00,4916.0
2021-03-24 08:54:00,4919.0
2021-03-24 08:55:00,4922.0
2021-03-24 08:56:00,4926.5
2021-03-24 08:57:00,4931.0
2021-03-24 08:58:00,4926.0
2021-03-24 08:59:00,4927.0
2021-03-24 09:00:00,4928.0
2021-03-24 09:01:00,4928.0
2021-03-24 09:02:00,4928.0
2021-03-24 09:03:00,4928.0
2021-03-24 09:04:00,4918.0
2021-03-24 09:05:00,4918.7
2021-03-24 09:06:00,4919.4
2021-03-24 09:07:00,4920.1
2021-03-24 09:08:00,4920.8
2021-03-24 09:09:00,4921.5
2021-03-24 09:10:00,4922.2
2021-03-24 09:11:00,4922.9
2021-03-24 09:12:00,4923.6
2021-03-24 09:13:00,4924.3
2021-03-24 09:14:00,4925.0
2021-03-24 09:15:00,4924.666666666667
2021-03-24 09:16:00,4924.333333333333
2021-03-24 09:17:00,4924.0
2021-03-24 09:18:00,4924.166666666667
2021-03-24 09:19:00,4924.333333333333
2021-03-24 09:20:00,4924.5
2021-03-24 09:21:00,4924.666666666667
2021-03-24 09:22:00,4924.833333333333
2021-03-24 09:23:00,4925.0
2021-03-24 09:24:00,4924.0
2021-03-24 09:25:00,4918.0
2021-03-24 09:26:00,4914.0
2021-03-24 09:27:00,4914.5
2021-03-24 09:28:00,4915.0
2021-03-24 09:29:00,4918.0
2021-03-24 09:30:00,4918.0
2021-03-24 09:31:00,4916.0
2021-03-24 09:32:00,4914.0
2021-03-24 09:33:00,4914.5
2021-03-24 09:34:00,4915.0
2021-03-24 09:35:00,4924.0
2021-03-24 09:36:00,4923.5
2021-03-24 09:37:00,4923.0
2021-03-24 09:38:00,4922.0
2021-03-24 09:39:00,4921.0
2021-03-24 09:40:00,4920.0
2021-03-24 09:41:00,4921.0
2021-03-24 09:42:00,4922.0
2021-03-24 09:43:00,4922.0
2021-03-24 09:44:00,4923.0
2021-03-24 09:45:00,4924.0
2021-03-24 09:46:00,4923.0
2021-03-24 09:47:00,4926.0
2021-03-24 09:48:00,4925.0
2021-03-24 09:49:00,4927.0
2021-03-24 09:50:00,4929.0
2021-03-24 09:51:00,4928.75
2021-03-24 09:52:00,4928.5
2021-03-24 09:53:00,4928.25
2021-03-24 09:54:00,4928.0
2021-03-24 09:55:00,4927.285714285715
2021-03-24 09:56:00,4926.571428571428
2021-03-24 09:57:00,4925.857142857143
2021-03-24 09:58:00,4925.142857142857
2021-03-24 09:59:00,4924.428571428572
2021-03-24 10:00:00,4923.714285714285
2021-03-24 10:01:00,4923.0
2021-03-24 10:02:00,4923.5
2021-03-24 10:03:00,4924.0
2021-03-24 10:04:00,4924.0
2021-03-24 10:05:00,4924.0
2021-03-24 10:06:00,4924.0
2021-03-24 10:07:00,4924.0
2021-03-24 10:08:00,4924.0
2021-03-24 10:09:00,4924.0
2021-03-24 10:10:00,4924.0
2021-03-24 10:11:00,4924.833333333333
2021-03-24 10:12:00,4925.666666666667
2021-03-24 10:13:00,4926.5
2021-03-24 10:14:00,4927.333333333333
2021-03-24 10:15:00,4928.166666666667
2021-03-24 10:16:00,4929.0
2021-03-24 10:17:00,4929.583333333333
2021-03-24 10:18:00,4930.166666666667
2021-03-24 10:19:00,4930.75
2021-03-24 10:20:00,4931.333333333333
2021-03-24 10:21:00,4931.916666666667
2021-03-24 10:22:00,4932.5
2021-03-24 10:23:00,4933.083333333333
2021-03-24 10:24:00,4933.666666666667
2021-03-24 10:25:00,4934.25
2021-03-24 10:26:00,4934.833333333333
2021-03-24 10:27:00,4935.416666666667
2021-03-24 10:28:00,4936.0
2021-03-24 10:29:00,4933.666666666667
2021-03-24 10:30:00,4931.333333333333
2021-03-24 10:31:00,4929.0
2021-03-24 10:32:00,4933.5
2021-03-24 10:33:00,4938.0
2021-03-24 10:34:00,4945.0
2021-03-24 10:35:00,4951.0
2021-03-24 10:36:00,4951.0
2021-03-24 10:37:00,4948.0
2021-03-24 10:38:00,4953.0
2021-03-24 10:39:00,4949.0
2021-03-24 10:40:00,4944.5
2021-03-24 10:41:00,4940.0
2021-03-24 10:42:00,4940.0
2021-03-24 10:43:00,4940.0
2021-03-24 10:44:00,4939.5
2021-03-24 10:45:00,4939.0
2021-03-24 10:46:00,4938.75
2021-03-24 10:47:00,4938.5
2021-03-24 10:48:00,4938.25
2021-03-24 10:49:00,4938.0
2021-03-24 10:50:00,4933.0
2021-03-24 10:51:00,4934.75
2021-03-24 10:52:00,4936.5
2021-03-24 10:53:00,4938.25
2021-03-24 10:54:00,4940.0
2021-03-24 10:55:00,4938.0
2021-03-24 10:56:00,4938.0
2021-03-24 10:57:00,4938.0
2021-03-24 10:58:00,4938.5
2021-03-24 10:59:00,4939.0
2021-03-24 11:00:00,4939.6
2021-03-24 11:01:00,4940.2
2021-03-24 11:02:00,4940.8
2021-03-24 11:03:00,4941.4
2021-03-24 11:04:00,4942.0
2021-03-24 11:05:00,4941.0
2021-03-24 11:06:00,4943.0
2021-03-24 11:07:00,4945.0
2021-03-24 11:08:00,4947.0
2021-03-24 11:09:00,4951.0
2021-03-24 11:10:00,4953.0
2021-03-24 11:11:00,4955.0
2021-03-24 11:12:00,4952.0
2021-03-24 11:13:00,4955.0
2021-03-24 11:14:00,4952.5
2021-03-24 11:15:00,4950.0
2021-03-24 11:16:00,4950.0
2021-03-24 11:17:00,4950.0
2021-03-24 11:18:00,4950.0
2021-03-24 11:19:00,4950.0
2021-03-24 11:20:00,4950.0
2021-03-24 11:21:00,4954.0
2021-03-24 11:22:00,4954.0
2021-03-24 11:23:00,4952.0
2021-03-24 11:24:00,4950.0
2021-03-24 11:25:00,4952.0
2021-03-24 11:26:00,4954.0
2021-03-24 11:27:00,4954.333333333333
2021-03-24 11:28:00,4954.666666666667
2021-03-24 11:29:00,4955.0
2021-03-24 11:30:00,4954.0
2021-03-24 11:31:00,4957.0
2021-03-24 11:32:00,4959.5
2021-03-24 11:33:00,4962.0
2021-03-24 11:34:00,4961.4
2021-03-24 11:35:00,4960.8
2021-03-24 11:36:00,4960.2
2021-03-24 11:37:00,4959.6
2021-03-24 11:38:00,4959.0
2021-03-24 11:39:00,4959.0
2021-03-24 11:40:00,4958.0
2021-03-24 11:41:00,4959.75
2021-03-24 11:42:00,4961.5
2021-03-24 11:43:00,4963.25
2021-03-24 11:44:00,4965.0
2021-03-24 11:45:00,4966.0
2021-03-24 11:46:00,4966.0
2021-03-24 11:47:00,4965.0
2021-03-24 11:48:00,4966.0
2021-03-24 11:49:00,4967.0
2021-03-24 11:50:00,4968.0
2021-03-24 11:51:00,4967.333333333333
2021-03-24 11:52:00,4966.666666666667
2021-03-24 11:53:00,4966.0
2021-03-24 11:54:00,4966.0
2021-03-24 11:55:00,4966.0
2021-03-24 11:56:00,4963.0
2021-03-24 11:57:00,4962.0
2021-03-24 11:58:00,4961.0
2021-03-24 11:59:00,4960.0
2021-03-24 12:00:00,4958.0
2021-03-24 12:01:00,4956.0
2021-03-24 12:02:00,4952.0
2021-03-24 12:03:00,4953.75
2021-03-24 12:04:00,4955.5
2021-03-24 12:05:00,4957.25
2021-03-24 12:06:00,4959.0
2021-03-24 12:07:00,4959.25
2021-03-24 12:08:00,4959.5
2021-03-24 12:09:00,4959.75
2021-03-24 12:10:00,4960.0
2021-03-24 12:11:00,4960.333333333333
2021-03-24 12:12:00,4960.666666666667
2021-03-24 12:13:00,4961.0
2021-03-24 12:14:00,4959.0
2021-03-24 12:15:00,4957.0
2021-03-24 12:16:00,4956.0
2021-03-24 12:17:00,4954.5
2021-03-24 12:18:00,4953.0
2021-03-24 12:19:00,4951.5
2021-03-24 12:20:00,4950.0
2021-03-24 12:21:00,4952.0
2021-03-24 12:22:00,4950.5
2021-03-24 12:23:00,4949.0
2021-03-24 12:24:00,4951.0
2021-03-24 12:25:00,4947.0
2021-03-24 12:26:00,4948.0
2021-03-24 12:27:00,4948.5
2021-03-24 12:28:00,4949.0
2021-03-24 12:29:00,4950.0
2021-03-24 12:30:00,4955.0
2021-03-24 12:31:00,4957.0
2021-03-24 12:32:00,4959.0
2021-03-24 12:33:00,4960.0
2021-03-24 12:34:00,4961.0
2021-03-24 12:35:00,4958.0
2021-03-24 12:36:00,4958.0
2021-03-24 12:37:00,4958.0
2021-03-24 12:38:00,4953.0
2021-03-24 12:39:00,4953.0
2021-03-24 12:40:00,4953.0
2021-03-24 12:41:00,4953.0
2021-03-24 12:42:00,4952.0
2021-03-24 12:43:00,4951.0
2021-03-24 12:44:00,4952.0
2021-03-24 12:45:00,4952.0
2021-03-24 12:46:00,4953.5
2021-03-24 12:47:00,4955.0
2021-03-24 12:48:00,4958.0
2021-03-24 12:49:00,4958.0
2021-03-24 12:50:00,4958.0
2021-03-24 12:51:00,4955.0
2021-03-24 12:52:00,4957.0
2021-03-24 12:53:00,4957.0
2021-03-24 12:54:00,4957.0
2021-03-24 12:55:00,4960.0
2021-03-24 12:56:00,4958.0
2021-03-24 12:57:00,4959.0
2021-03-24 12:58:00,4964.0
2021-03-24 12:59:00,4964.0
2021-03-24 13:00:00,4966.0
2021-03-24 13:01:00,4965.0
2021-03-24 13:02:00,4965.0
2021-03-24 13:03:00,4968.0
2021-03-24 13:04:00,4967.0
2021-03-24 13:05:00,4966.0
2021-03-24 13:06:00,4966.0
2021-03-24 13:07:00,4965.0
2021-03-24 13:08:00,4967.0
2021-03-24 13:09:00,4967.0
2021-03-24 13:10:00,4968.0
2021-03-24 13:11:00,4970.0
2021-03-24 13:12:00,4970.0
2021-03-24 13:13:00,4968.0
2021-03-24 13:14:00,4969.0
2021-03-24 13:15:00,4960.0
2021-03-24 13:16:00,4954.0
2021-03-24 13:17:00,4953.0
2021-03-24 13:18:00,4952.0
2021-03-24 13:19:00,4955.0
2021-03-24 13:20:00,4954.837209302325
2021-03-24 13:21:00,4954.674418604651
2021-03-24 13:22:00,4954.511627906977
